nb_data_points nb_test_data_points input_dim teacher_size student_size output_dim init_range batch_size nb_AH_layer2 nb_AH_layer1 nb_epochs learning_rate feedback_scale nb_init nonlinearity modification_type initialization_type
250 100 45 174 174 1 1 250 17 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 26 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 34 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 43 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 52 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 60 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 69 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 78 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 87 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 95 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 104 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 113 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 121 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 130 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 139 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 147 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 156 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 165 0 100000 0.1 1 20 lin col uniform
250 100 45 174 174 1 1 250 174 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 7 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 15 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 23 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 31 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 39 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 47 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 55 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 63 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 71 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 79 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 87 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 95 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 103 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 111 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 119 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 127 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 135 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 143 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 151 0 100000 0.1 1 20 lin col uniform
250 100 60 159 159 1 1 250 159 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 7 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 14 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 21 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 28 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 35 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 42 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 49 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 56 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 63 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 71 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 78 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 85 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 92 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 99 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 106 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 113 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 120 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 127 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 134 0 100000 0.1 1 20 lin col uniform
250 100 77 142 142 1 1 250 142 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 6 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 12 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 18 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 24 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 30 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 36 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 43 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 49 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 55 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 61 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 67 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 73 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 79 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 86 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 92 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 98 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 104 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 110 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 116 0 100000 0.1 1 20 lin col uniform
250 100 96 123 123 1 1 250 123 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 5 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 10 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 15 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 20 0 100000 0.1 1 20 lin col uniform
250 100 116 103 103 1 1 250 25 0 100000 0.1 1 20 lin col uniform
